Station: Jungfraujoch
High alpine
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [µg/m³];NO2 [µg/m³];SO2 [µg/m³];CO [mg/m³];PM10 [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²]
24.03.2015 14:00;81.4;0.3;0.1;0.10;2.9;0.4;-11.1;;460.7
24.03.2015 15:00;81.1;0.3;0.0;0.10;2.9;0.4;-11.0;;295.0
24.03.2015 16:00;81.8;0.2;0.0;0.10;3.7;0.3;-11.2;;224.2
24.03.2015 17:00;80.7;0.3;0.0;0.10;4.6;0.4;-11.1;;175.2
24.03.2015 18:00;80.5;0.3;0.0;;3.4;0.4;-11.4;;107.7
24.03.2015 19:00;79.9;0.4;0.0;0.10;2.5;0.4;-11.8;;18.5
24.03.2015 20:00;79.2;0.4;0.0;0.10;2.1;0.4;-12.1;;0.0
24.03.2015 21:00;77.5;1.4;0.0;0.10;1.8;1.4;-12.1;;0.0
24.03.2015 22:00;76.3;1.5;0.0;0.20;1.7;1.5;-11.9;;0.0
24.03.2015 23:00;79.2;1.0;0.0;0.10;0.6;1.0;-11.9;;0.0
25.03.2015 00:00;77.6;1.3;0.0;0.10;0.6;1.3;-12.2;;0.0
25.03.2015 01:00;79.0;2.1;0.0;0.20;2.5;2.2;-11.8;;0.0
25.03.2015 02:00;77.7;2.7;0.0;0.20;1.5;2.8;-11.9;;0.0
25.03.2015 03:00;77.2;2.2;0.2;0.20;0.6;2.3;-12.1;;0.0
25.03.2015 04:00;77.5;0.9;0.0;0.10;0.6;0.9;-11.9;;0.0
25.03.2015 05:00;77.4;0.6;0.0;0.10;0.1;0.6;-11.5;;0.0
25.03.2015 06:00;78.5;0.2;0.0;0.10;1.9;0.3;-11.3;;0.0
25.03.2015 07:00;78.1;0.2;0.0;0.10;0.0;0.2;-11.3;;5.3
25.03.2015 08:00;77.0;0.2;0.0;0.10;0.0;0.2;-11.0;;59.3
25.03.2015 09:00;76.8;0.2;0.0;0.10;1.4;0.2;-10.8;;141.7
25.03.2015 10:00;76.3;0.2;0.0;0.10;1.0;0.2;-10.6;;189.7
25.03.2015 11:00;75.8;0.1;0.1;0.10;1.5;0.2;-10.5;;314.8
25.03.2015 12:00;75.9;0.1;0.0;0.10;0.0;0.2;-10.5;;318.3
25.03.2015 13:00;75.9;0.1;0.0;0.10;;0.2;-10.0;;383.5
25.03.2015 14:00;76.4;0.1;0.0;0.10;0.0;0.1;-9.2;;410.0
25.03.2015 15:00;77.0;0.1;0.0;0.10;1.8;0.1;-8.8;;389.5
25.03.2015 16:00;77.1;0.1;0.0;0.10;3.0;0.1;-8.4;;313.5
25.03.2015 17:00;75.5;0.1;0.0;0.10;2.7;0.1;-8.4;;195.3
25.03.2015 18:00;74.5;0.1;0.0;0.10;1.8;0.1;-9.0;;92.8
25.03.2015 19:00;73.8;0.2;0.0;0.10;2.3;0.3;-9.3;;13.5
25.03.2015 20:00;70.1;1.6;0.0;0.10;0.9;1.6;-10.4;;0.0
25.03.2015 21:00;69.5;1.6;0.0;0.10;1.9;1.6;-10.2;;0.0
25.03.2015 22:00;74.7;0.4;0.0;0.10;1.3;0.4;-9.1;;0.0
25.03.2015 23:00;74.3;0.5;0.0;0.10;0.8;0.5;-10.0;;0.0
26.03.2015 00:00;74.5;0.5;0.0;0.10;0.6;0.5;-10.6;;0.0
26.03.2015 01:00;73.8;0.6;0.0;0.10;0.7;0.6;-10.8;;0.0
26.03.2015 02:00;71.6;1.0;0.0;0.10;3.0;1.0;-10.8;;0.0
26.03.2015 03:00;71.2;0.9;0.0;0.10;1.4;0.9;-10.8;;0.0
26.03.2015 04:00;71.2;0.6;0.0;0.10;2.0;0.6;-10.4;;0.0
26.03.2015 05:00;70.5;0.8;0.0;0.10;0.0;1.2;-10.5;;0.0
26.03.2015 06:00;71.4;0.5;0.0;0.10;1.6;0.5;-11.3;;0.0
26.03.2015 07:00;70.9;0.3;0.0;0.10;1.4;0.3;-10.1;;25.2
26.03.2015 08:00;69.4;0.4;;0.10;;0.7;-9.1;;272.7
26.03.2015 09:00;70.6;0.3;0.0;0.10;;0.4;-9.3;;415.7
26.03.2015 10:00;72.0;0.2;0.0;0.10;;0.3;-9.0;;590.0
26.03.2015 11:00;73.9;0.2;0.0;0.10;0.0;0.3;-8.6;;738.3
26.03.2015 12:00;76.3;0.1;0.0;0.10;2.2;0.2;-8.3;;826.8
26.03.2015 13:00;77.5;0.1;0.0;0.10;0.7;0.2;-7.9;;862.0
26.03.2015 14:00;78.7;0.1;0.0;0.10;0.0;0.2;-7.9;;819.3
26.03.2015 15:00;77.9;0.1;0.0;0.10;0.7;0.2;-7.5;;673.3
26.03.2015 16:00;77.0;0.1;0.0;0.10;1.5;0.2;-7.2;;548.8
26.03.2015 17:00;75.3;0.1;0.0;0.10;1.0;0.1;-7.9;;343.2
26.03.2015 18:00;76.2;0.1;0.0;0.10;0.1;0.2;-9.2;;117.5
26.03.2015 19:00;76.5;0.2;0.0;0.10;1.7;0.3;-10.0;;19.7
26.03.2015 20:00;79.6;0.2;0.0;0.10;2.6;0.2;-11.0;;0.0
26.03.2015 21:00;82.6;0.3;0.0;0.10;1.4;0.3;-10.9;;0.0
26.03.2015 22:00;63.2;0.1;0.0;0.10;1.2;0.1;-10.4;;0.0
26.03.2015 23:00;63.7;0.1;0.0;0.10;0.3;0.1;-10.8;;0.0
27.03.2015 00:00;63.3;0.1;0.0;0.10;;0.1;-10.8;;0.0
27.03.2015 01:00;64.9;0.5;0.0;0.10;0.0;0.5;-12.4;;0.0
27.03.2015 02:00;62.9;0.5;0.0;0.10;0.8;0.5;-12.6;;0.0
27.03.2015 03:00;59.9;0.5;0.0;0.10;0.8;0.6;-13.0;;0.0
27.03.2015 04:00;59.6;0.5;0.0;0.10;0.4;0.5;-14.0;;0.0
27.03.2015 05:00;61.2;0.5;0.0;0.10;0.0;0.5;-14.3;;0.0
27.03.2015 06:00;62.2;0.6;0.0;0.10;0.7;0.6;-15.1;;0.0
27.03.2015 07:00;62.5;0.7;0.0;0.10;2.3;0.8;-15.3;;6.3
27.03.2015 08:00;62.6;0.6;0.0;0.10;0.0;0.7;-15.5;;56.8
27.03.2015 09:00;65.4;0.4;0.0;0.10;1.9;0.6;-15.7;;140.0
27.03.2015 10:00;66.3;0.4;0.0;;2.6;0.6;-15.6;;285.8
27.03.2015 11:00;68.9;0.3;0.0;0.10;1.5;0.5;-16.2;;333.3
27.03.2015 12:00;70.3;0.2;0.0;0.10;0.2;0.5;-16.0;;527.3
27.03.2015 13:00;70.6;0.3;0.0;0.10;1.0;0.6;-16.0;;575.7
27.03.2015 14:00;72.6;0.6;0.0;0.10;1.5;1.3;-15.8;;605.2
27.03.2015 15:00;71.9;0.8;0.0;0.10;1.9;1.5;-15.5;;521.2
27.03.2015 16:00;72.5;0.5;0.0;0.10;1.7;0.9;-15.6;;454.8
27.03.2015 17:00;72.9;0.5;0.0;0.10;1.9;0.7;-16.2;;263.0
27.03.2015 18:00;72.9;0.5;0.0;0.10;1.9;0.6;-16.3;;149.5
27.03.2015 19:00;74.2;0.5;0.0;0.10;1.8;0.5;-16.0;;45.0
27.03.2015 20:00;74.9;0.4;0.0;0.10;1.6;0.4;-16.6;;0.0
27.03.2015 21:00;77.4;0.2;0.0;0.10;1.7;0.2;-16.3;;0.0
27.03.2015 22:00;76.5;0.1;0.0;0.10;2.2;0.1;-15.8;;0.0
27.03.2015 23:00;76.3;0.1;0.0;0.10;1.7;0.1;-15.6;;0.0
28.03.2015 00:00;77.2;0.1;0.0;0.10;1.8;0.1;-15.3;;0.0
28.03.2015 01:00;76.6;0.1;0.0;0.10;1.3;0.1;-15.2;;0.0
28.03.2015 02:00;78.2;0.1;0.0;0.10;1.5;0.1;-14.6;;0.0
28.03.2015 03:00;75.1;0.1;0.0;0.10;0.8;0.1;-14.6;;0.0
28.03.2015 04:00;74.0;0.1;0.0;0.10;0.5;0.1;-14.0;;0.0
28.03.2015 05:00;72.2;0.1;0.0;0.10;1.1;0.1;-13.8;;0.0
28.03.2015 06:00;71.2;0.1;0.0;0.10;0.4;0.1;-13.4;;0.0
28.03.2015 07:00;71.3;0.1;0.0;0.10;1.0;0.1;-13.2;;7.7
28.03.2015 08:00;72.6;0.1;0.0;0.10;0.9;0.1;-12.9;;199.0
28.03.2015 09:00;87.9;0.1;;0.10;1.5;0.2;-11.7;;421.7
28.03.2015 10:00;88.0;0.1;0.0;0.10;0.8;0.2;-11.3;;606.2
28.03.2015 11:00;86.7;0.1;0.0;0.10;0.6;0.1;-11.7;;756.2
28.03.2015 12:00;87.3;0.1;0.0;0.10;1.3;0.1;-11.5;;788.2
28.03.2015 13:00;82.1;0.1;0.0;0.10;0.6;0.1;-10.0;;674.5
28.03.2015 14:00;68.5;0.1;0.0;0.10;0.0;0.1;-8.8;;483.3
28.03.2015 15:00;69.0;0.1;0.0;0.10;;0.1;-8.8;;385.0
28.03.2015 16:00;69.1;0.0;0.0;0.10;0.0;0.1;-8.7;;272.0
28.03.2015 17:00;62.8;0.0;0.0;0.10;0.0;0.0;-7.7;;144.3
28.03.2015 18:00;53.9;0.0;0.0;0.10;;0.0;-7.6;;46.2
28.03.2015 19:00;53.1;0.0;0.0;0.10;;0.0;-7.4;;11.5
28.03.2015 20:00;51.5;0.0;0.0;0.10;1.3;0.0;-7.4;;0.0
28.03.2015 21:00;51.7;0.0;0.0;0.10;0.0;0.0;-7.6;;0.0
28.03.2015 22:00;51.7;0.0;0.0;0.10;0.2;0.0;-8.1;;0.0
28.03.2015 23:00;51.4;0.1;0.0;0.10;2.8;0.1;-8.5;;0.0
29.03.2015 00:00;54.0;0.1;0.0;0.10;0.5;0.1;-9.5;;0.0
29.03.2015 01:00;66.9;0.1;0.0;0.10;0.0;0.1;-10.0;;0.0
29.03.2015 02:00;67.8;0.1;0.0;0.10;0.9;0.1;-10.4;;0.0
29.03.2015 03:00;64.3;0.1;0.0;0.10;2.0;0.1;-10.9;;0.0
29.03.2015 04:00;63.6;0.1;0.0;0.10;0.5;0.1;-11.0;;0.0
29.03.2015 05:00;66.6;0.1;0.0;0.10;0.0;0.1;-9.8;;0.0
29.03.2015 06:00;74.0;0.0;0.0;0.10;;0.0;-9.6;;0.0
29.03.2015 07:00;77.2;0.1;0.0;0.10;1.1;0.1;-9.8;;20.8
29.03.2015 08:00;77.2;0.1;0.0;0.10;0.5;0.1;-9.2;;99.7
29.03.2015 09:00;76.1;0.0;0.0;0.10;0.0;0.1;-7.2;;211.7
29.03.2015 10:00;77.7;0.1;0.0;0.10;1.0;0.1;-7.3;;475.0
29.03.2015 11:00;77.4;0.1;0.0;0.10;2.2;0.1;-7.9;;613.8
29.03.2015 12:00;76.0;0.1;0.0;0.10;0.4;0.1;-8.5;;268.3
29.03.2015 13:00;74.6;0.1;0.0;0.10;0.0;0.1;-5.8;;244.7
29.03.2015 14:00;71.1;0.0;0.0;0.10;0.0;0.1;-5.7;;223.0
29.03.2015 15:00;71.0;0.1;0.0;0.10;0.3;0.1;-7.0;;184.0
29.03.2015 16:00;68.7;0.1;0.0;0.10;0.0;0.1;-7.6;;133.3
29.03.2015 17:00;69.9;0.1;0.0;0.10;;0.1;-8.4;;70.3
29.03.2015 18:00;72.5;0.1;0.0;0.10;0.0;0.1;-8.5;;30.8
29.03.2015 19:00;72.0;0.1;0.0;0.10;0.8;0.1;-7.9;;4.8
29.03.2015 20:00;70.7;0.2;0.0;0.10;0.2;0.2;-7.5;;0.0
29.03.2015 21:00;69.4;0.2;0.0;0.10;0.7;0.2;-7.7;;0.0
29.03.2015 22:00;66.5;0.3;0.0;0.10;0.9;0.3;-7.8;;0.0
29.03.2015 23:00;64.4;0.3;0.0;0.10;1.7;0.3;-7.8;;0.0
30.03.2015 00:00;63.1;0.4;0.0;0.10;1.6;0.4;-8.2;;0.0
30.03.2015 01:00;63.2;0.3;0.0;;2.2;0.3;-8.1;;0.0
30.03.2015 02:00;63.0;0.3;0.0;0.10;0.0;0.3;-8.2;;0.0
30.03.2015 03:00;65.4;0.2;0.0;0.10;0.0;0.2;-8.5;;0.0
30.03.2015 04:00;65.4;0.2;0.0;0.10;0.0;0.2;-8.5;;0.0
30.03.2015 05:00;65.5;0.1;0.0;0.10;0.0;0.1;-8.6;;0.0
30.03.2015 06:00;64.3;0.2;0.0;0.10;0.0;0.2;-8.6;;0.0
30.03.2015 07:00;63.6;0.2;0.0;0.10;0.5;0.2;-8.1;;3.8
30.03.2015 08:00;63.3;0.2;0.0;0.10;1.7;0.2;-8.1;;48.8
30.03.2015 09:00;61.8;0.2;0.0;0.10;0.0;0.3;-8.1;;128.3
30.03.2015 10:00;62.6;0.2;;0.10;0.0;0.3;-8.2;;196.2
30.03.2015 11:00;63.0;0.2;0.0;0.10;0.0;0.3;-8.3;;222.3
30.03.2015 12:00;63.6;0.2;0.0;0.10;0.8;0.3;-8.1;;290.5
30.03.2015 13:00;64.3;0.2;0.0;0.10;1.9;0.4;-7.3;;286.3
30.03.2015 14:00;67.4;0.3;0.0;0.10;2.3;0.4;-7.4;;229.2
30.03.2015 15:00;69.6;0.3;0.0;0.10;0.0;0.5;-8.6;;192.3
30.03.2015 16:00;68.0;0.4;0.0;0.10;0.0;0.6;-9.3;;112.5
30.03.2015 17:00;68.1;0.5;0.0;0.10;0.0;0.7;-9.5;;65.8
30.03.2015 18:00;67.2;0.5;0.0;0.10;0.0;0.6;-10.0;;25.8
30.03.2015 19:00;67.6;0.6;0.0;0.10;0.0;0.6;-9.9;;2.8
30.03.2015 20:00;69.7;0.4;0.0;0.10;0.0;0.4;-10.4;;0.0
30.03.2015 21:00;67.9;0.5;0.0;0.10;0.9;0.5;-10.1;;0.0
30.03.2015 22:00;67.6;0.4;0.0;0.10;0.6;0.4;-9.9;;0.0
30.03.2015 23:00;65.0;0.4;0.0;0.10;0.0;0.4;-9.5;;0.0
31.03.2015 00:00;62.6;0.4;0.0;0.10;0.0;0.4;-8.4;;0.0
31.03.2015 01:00;64.3;0.2;0.0;0.10;0.0;0.2;-6.2;;0.0
31.03.2015 02:00;69.7;0.2;0.0;0.10;0.1;0.2;-6.4;;0.0
31.03.2015 03:00;70.3;0.1;0.0;0.10;0.0;0.1;-6.7;;0.0
31.03.2015 04:00;70.8;0.1;0.0;0.10;0.2;0.1;-6.6;;0.0
31.03.2015 05:00;70.8;0.1;0.0;0.10;0.3;0.1;-7.1;;0.0
31.03.2015 06:00;72.5;0.1;0.0;0.10;0.0;0.1;-7.7;;0.0
31.03.2015 07:00;79.2;0.1;0.0;0.10;2.5;0.1;-8.3;;27.7
31.03.2015 08:00;72.5;0.1;0.0;0.10;0.6;0.1;-8.0;;257.0
31.03.2015 09:00;78.8;0.1;0.0;0.10;1.3;0.1;-8.7;;421.7
31.03.2015 10:00;80.2;0.1;0.0;0.10;1.3;0.1;-8.7;;441.8
31.03.2015 11:00;72.0;0.1;0.0;0.10;0.0;0.1;-7.6;;197.3
31.03.2015 12:00;76.2;0.1;0.0;0.10;0.0;0.2;-8.0;;287.2
31.03.2015 13:00;77.9;0.1;0.0;0.10;0.7;0.2;-8.4;;304.7
31.03.2015 14:00;75.9;0.2;0.0;0.10;0.5;0.3;-8.8;;216.8
31.03.2015 15:00;74.9;0.3;0.0;0.10;0.2;0.4;-9.0;;180.8
31.03.2015 16:00;77.6;0.4;0.0;0.10;1.2;0.5;-9.9;;99.0
31.03.2015 17:00;73.6;0.4;0.0;0.10;0.9;0.5;-10.0;;101.5
31.03.2015 18:00;72.1;0.5;0.0;0.10;0.0;0.6;-10.0;;77.0
31.03.2015 19:00;72.3;0.5;0.0;0.10;0.0;0.6;-10.8;;28.0
31.03.2015 20:00;72.8;0.6;0.0;0.10;;0.6;-11.9;;0.0
31.03.2015 21:00;73.1;0.4;0.0;0.10;0.9;0.5;-12.6;;0.0
31.03.2015 22:00;71.3;0.4;0.0;0.10;0.9;0.4;-13.4;;0.0
31.03.2015 23:00;68.6;0.4;0.0;0.10;3.0;0.4;-14.1;;0.0
01.04.2015 00:00;67.9;0.4;0.0;0.10;2.5;0.4;-14.6;;0.0
01.04.2015 01:00;72.4;0.3;0.0;0.10;0.4;0.3;-16.1;;0.0
01.04.2015 02:00;71.8;0.3;0.0;0.10;2.1;0.3;-16.4;;0.0
01.04.2015 03:00;71.5;0.3;0.0;0.10;3.9;0.3;-16.9;;0.0
01.04.2015 04:00;71.1;0.2;0.0;0.10;3.0;0.2;-17.8;;0.0
01.04.2015 05:00;70.4;0.2;0.0;0.10;5.2;0.1;-18.8;;0.0
01.04.2015 06:00;69.6;0.1;0.0;0.10;3.9;0.1;-19.5;;0.0
01.04.2015 07:00;68.7;0.2;0.0;0.10;0.0;0.2;-19.1;;8.5
01.04.2015 08:00;68.1;0.2;0.0;0.10;1.0;0.3;-18.9;;54.0
01.04.2015 09:00;68.0;0.2;0.0;0.10;1.6;0.3;-19.2;;142.8
01.04.2015 10:00;67.4;;0.0;0.10;1.0;;-18.9;;237.0
01.04.2015 11:00;66.9;0.2;;0.10;0.9;0.4;-18.5;;303.8
01.04.2015 12:00;67.6;0.3;0.0;0.10;0.9;0.5;-18.8;;403.7
01.04.2015 13:00;67.4;0.3;0.0;0.10;1.7;0.6;-18.6;;456.8
01.04.2015 14:00;68.6;0.4;0.0;0.10;1.2;0.7;-18.2;;489.3
01.04.2015 15:00;67.1;0.4;0.0;0.10;2.5;0.8;-17.4;;480.3
01.04.2015 16:00;66.9;0.5;0.0;0.10;1.2;0.8;-17.5;;335.5
01.04.2015 17:00;66.4;0.6;0.0;;2.3;1.0;-17.6;;224.7
01.04.2015 18:00;66.6;0.7;0.0;0.10;1.0;1.0;-17.5;;122.3
01.04.2015 19:00;67.5;0.8;0.1;0.10;0.9;0.9;-18.2;;15.8
01.04.2015 20:00;67.5;0.8;0.1;0.10;0.8;0.8;-18.2;;0.0
01.04.2015 21:00;67.1;0.9;0.0;0.10;1.3;0.9;-18.4;;0.0
01.04.2015 22:00;65.4;0.9;0.0;0.10;0.8;0.9;-18.1;;0.0
01.04.2015 23:00;66.0;0.8;0.0;0.10;1.4;0.8;-17.8;;0.0
02.04.2015 00:00;67.8;0.6;0.0;0.10;1.0;0.6;-17.3;;0.0
02.04.2015 01:00;71.7;0.3;0.0;0.10;1.6;0.3;-16.2;;0.0
02.04.2015 02:00;76.8;0.1;0.0;0.10;0.0;0.1;-15.4;;0.0
02.04.2015 03:00;71.9;0.1;0.0;0.10;;0.1;-12.6;;0.0
02.04.2015 04:00;65.1;0.1;0.0;0.10;1.3;0.1;-12.9;;0.0
02.04.2015 05:00;60.5;0.1;0.0;0.10;0.5;0.1;-13.0;;0.0
02.04.2015 06:00;56.7;0.1;0.0;0.10;1.2;0.1;-13.1;;0.0
02.04.2015 07:00;52.6;0.0;0.1;0.10;0.8;0.0;-12.6;;7.3
02.04.2015 08:00;52.9;0.0;0.0;0.10;0.5;0.0;-12.6;;78.7
02.04.2015 09:00;52.6;0.0;0.0;0.10;1.5;0.0;-11.4;;139.7
02.04.2015 10:00;53.1;0.1;0.0;0.10;0.0;0.2;-11.6;;137.5
02.04.2015 11:00;52.1;0.1;0.0;0.10;0.0;0.2;-10.9;;185.2
02.04.2015 12:00;53.2;0.1;0.0;0.10;0.0;0.1;-11.3;;234.0
02.04.2015 13:00;53.2;0.1;0.0;0.10;0.1;0.2;-11.7;;227.7
02.04.2015 14:00;52.8;0.1;0.0;0.10;0.4;0.3;-11.5;;191.0
02.04.2015 15:00;52.0;0.1;0.0;0.10;1.1;0.1;-11.2;;187.3
02.04.2015 16:00;51.6;0.1;0.0;0.10;0.7;0.2;-11.0;;156.7
02.04.2015 17:00;51.9;0.2;0.0;0.10;0.4;0.3;-11.9;;98.0
02.04.2015 18:00;52.7;0.3;0.0;0.10;0.0;0.4;-11.6;;42.7
02.04.2015 19:00;51.4;1.2;0.0;0.10;0.0;1.3;-11.5;;4.0
02.04.2015 20:00;47.2;1.5;0.0;0.10;;1.5;-11.1;;0.0
02.04.2015 21:00;47.2;1.4;0.0;0.10;0.2;1.4;-11.3;;0.0
02.04.2015 22:00;47.7;1.6;0.1;0.10;0.2;1.6;-11.8;;0.0
02.04.2015 23:00;46.7;2.0;0.1;0.10;1.8;2.0;-12.1;;0.0
03.04.2015 00:00;47.3;1.8;0.0;0.10;1.5;1.8;-12.4;;0.0
03.04.2015 01:00;52.0;1.0;0.0;0.10;0.2;1.0;-12.5;;0.0
03.04.2015 02:00;56.4;0.2;0.0;0.10;1.0;0.2;-12.4;;0.0
03.04.2015 03:00;57.5;0.2;0.0;0.10;0.0;0.2;-11.6;;0.0
03.04.2015 04:00;62.7;0.2;0.1;0.10;0.7;0.2;-11.7;;0.0
03.04.2015 05:00;69.3;0.1;0.1;0.10;0.0;0.1;-12.6;;0.0
03.04.2015 06:00;71.3;0.1;0.0;0.10;2.1;0.1;-13.5;;0.0
03.04.2015 07:00;73.2;0.1;0.0;0.10;0.0;0.1;-13.9;;11.0
03.04.2015 08:00;73.3;0.1;0.1;0.10;0.0;0.1;-13.8;;232.3
03.04.2015 09:00;74.6;;0.1;0.10;2.6;;-13.4;;421.2
03.04.2015 10:00;76.1;0.1;0.0;0.10;2.7;0.1;-12.8;;506.3
03.04.2015 11:00;73.4;0.1;0.1;0.10;2.1;0.1;-12.6;;710.5
03.04.2015 12:00;71.1;0.1;;0.10;1.2;0.1;-12.4;;874.0
03.04.2015 13:00;68.2;0.1;0.0;0.10;0.5;0.1;-11.9;;889.8
03.04.2015 14:00;66.3;0.0;0.1;0.10;1.2;0.1;-11.0;;877.3
03.04.2015 15:00;65.8;0.0;0.0;0.10;;0.1;-10.6;;674.2
03.04.2015 16:00;67.0;0.1;0.0;0.10;1.8;0.1;-11.1;;434.8
03.04.2015 17:00;52.8;0.0;0.0;0.10;2.8;0.1;-10.6;;253.5
03.04.2015 18:00;54.0;0.0;0.0;0.10;0.6;0.1;-10.2;;138.2
03.04.2015 19:00;55.9;0.0;0.0;0.10;0.0;0.1;-9.8;;31.5
03.04.2015 20:00;58.9;0.1;0.0;0.10;1.2;0.1;-10.1;;0.0
03.04.2015 21:00;57.6;0.2;0.0;0.10;2.4;0.2;-9.8;;0.0
03.04.2015 22:00;56.2;0.1;0.0;0.10;0.0;0.2;-10.5;;0.0
03.04.2015 23:00;56.6;0.1;0.0;0.10;1.0;0.1;-10.7;;0.0
04.04.2015 00:00;55.8;0.1;0.0;0.10;0.0;0.1;-10.7;;0.0
04.04.2015 01:00;55.4;0.1;0.0;0.10;0.9;0.1;-10.8;;0.0
04.04.2015 02:00;55.9;0.1;0.0;0.10;0.4;0.1;-11.1;;0.0
04.04.2015 03:00;59.9;0.2;0.0;0.10;1.7;0.2;-11.5;;0.0
04.04.2015 04:00;56.7;0.3;0.0;0.10;0.0;0.3;-11.5;;0.0
04.04.2015 05:00;53.3;0.3;0.0;0.10;0.0;0.3;-12.0;;0.0
04.04.2015 06:00;52.9;0.2;0.0;0.10;0.0;0.3;-12.2;;0.0
04.04.2015 07:00;50.2;0.2;0.0;0.10;;0.2;-12.1;;25.2
04.04.2015 08:00;49.9;0.2;0.0;;0.0;0.3;-12.3;;117.8
04.04.2015 09:00;53.1;0.2;0.0;;0.5;0.4;-12.3;;258.0
04.04.2015 10:00;53.4;0.2;0.0;0.10;0.0;0.3;-12.2;;451.2
04.04.2015 11:00;53.8;0.2;0.0;0.10;0.8;0.3;-12.2;;556.8
04.04.2015 12:00;49.8;0.1;0.0;0.10;1.1;0.3;-12.0;;614.7
04.04.2015 13:00;47.1;0.2;0.0;0.10;0.4;0.5;-11.8;;607.2
04.04.2015 14:00;51.4;0.2;0.0;0.10;0.4;0.5;-12.2;;564.0
04.04.2015 15:00;54.7;0.2;0.0;0.10;0.0;0.3;-12.3;;495.2
04.04.2015 16:00;54.9;0.2;0.0;0.10;0.5;0.3;-12.6;;306.0
04.04.2015 17:00;53.0;0.2;0.0;0.10;1.5;0.4;-12.6;;191.5
04.04.2015 18:00;52.2;0.3;0.0;0.10;0.3;0.4;-12.9;;81.7
04.04.2015 19:00;48.7;0.8;0.0;0.10;0.0;0.8;-13.3;;12.7
04.04.2015 20:00;45.3;1.4;0.0;0.10;0.3;1.4;-13.8;;0.0
04.04.2015 21:00;41.9;1.9;0.0;0.10;0.7;1.9;-14.5;;0.0
04.04.2015 22:00;41.6;1.9;0.0;0.10;0.6;2.0;-15.1;;0.0
04.04.2015 23:00;39.6;2.4;0.0;0.10;0.7;2.4;-15.4;;0.0
05.04.2015 00:00;37.3;2.9;0.0;0.10;0.0;2.9;-15.7;;0.0
05.04.2015 01:00;36.8;3.0;0.0;0.10;0.9;3.0;-16.1;;0.0
05.04.2015 02:00;37.2;3.1;0.0;0.10;2.9;3.1;-16.5;;0.0
05.04.2015 03:00;43.0;2.3;0.0;0.10;0.0;2.3;-15.8;;0.0
05.04.2015 04:00;51.8;1.1;0.0;0.10;0.0;1.1;-16.9;;0.0
05.04.2015 05:00;50.3;2.0;0.0;0.10;0.0;2.0;-17.6;;0.0
05.04.2015 06:00;53.1;1.9;0.0;0.10;2.6;1.9;-17.9;;0.0
05.04.2015 07:00;58.7;1.1;0.0;0.10;2.4;1.3;-18.2;;28.3
05.04.2015 08:00;65.1;0.5;0.0;0.10;1.0;0.8;-18.1;;141.3
05.04.2015 09:00;77.2;0.2;0.0;0.10;0.8;0.3;-15.6;;443.3
05.04.2015 10:00;80.3;0.4;0.0;0.10;0.0;0.9;-15.1;;680.2
05.04.2015 11:00;80.6;0.4;0.0;0.10;0.3;0.6;-16.3;;822.7
05.04.2015 12:00;81.0;0.2;0.0;0.10;0.9;0.3;-15.9;;919.3
05.04.2015 13:00;70.7;0.6;;0.10;1.1;1.2;-17.5;;938.3
05.04.2015 14:00;60.4;0.8;0.0;0.10;0.3;2.1;-18.2;;846.8
05.04.2015 15:00;66.6;0.7;0.0;0.10;1.6;1.6;-17.9;;834.3
05.04.2015 16:00;69.9;0.6;0.0;0.10;2.5;1.2;-17.8;;698.2
05.04.2015 17:00;72.9;0.5;0.0;0.10;2.3;0.9;-17.5;;454.0
05.04.2015 18:00;85.4;0.2;0.0;0.10;0.6;0.2;-16.3;;293.0
05.04.2015 19:00;83.9;0.2;0.0;0.10;2.4;0.2;-16.6;;80.2
05.04.2015 20:00;80.8;0.2;0.0;0.10;0.0;0.2;-17.6;;0.0
05.04.2015 21:00;81.8;0.1;0.0;0.10;;0.1;-17.2;;0.0
05.04.2015 22:00;87.6;0.2;0.0;0.10;;0.2;-15.7;;0.0
05.04.2015 23:00;87.9;0.2;0.1;0.10;0.0;0.2;-15.4;;0.0
06.04.2015 00:00;89.5;0.2;0.1;0.10;1.5;0.2;-15.6;;0.0
06.04.2015 01:00;88.6;0.2;0.1;0.10;0.0;0.2;-16.0;;0.0
06.04.2015 02:00;91.3;0.2;0.0;0.10;0.5;0.2;-16.5;;0.0
06.04.2015 03:00;86.4;0.2;0.0;0.10;0.5;0.2;-16.9;;0.0
06.04.2015 04:00;84.9;0.2;0.0;0.10;1.3;0.2;-17.2;;0.0
06.04.2015 05:00;80.3;0.1;0.0;0.10;0.3;0.1;-16.8;;0.0
06.04.2015 06:00;78.2;0.1;0.0;0.10;0.3;0.1;-16.7;;0.0
06.04.2015 07:00;77.3;0.0;0.0;0.10;0.5;0.1;-16.0;;15.3
06.04.2015 08:00;77.4;0.1;0.0;0.10;0.8;0.1;-15.9;;253.7
06.04.2015 09:00;76.8;0.1;0.0;0.10;1.0;0.1;-16.6;;479.2
06.04.2015 10:00;76.8;0.1;0.0;0.10;0.0;0.2;-17.0;;670.5
